State,bs1,bs2,Location Code,Location
29,568,05521,608551,Aradottilu
29,568,05521,608552,Chandanakere
29,568,05521,608553,Yedehalli
29,568,05521,608554,Kenganalu
29,568,05521,608555,Agaradahalli
29,568,05521,608556,Hanchinasiddapura
29,568,05521,608557,Bhadrapura
29,568,05521,608558,Basavapura
29,568,05521,608559,Harogundi
29,568,05521,608560,Bommanakatte
29,568,05521,608561,Kallihal
29,568,05521,608562,Dombarabyranahalli
29,568,05521,608563,Thattehalli
29,568,05521,608564,Thimmlapura
29,568,05521,608565,Marasettyhalli
29,568,05521,608566,Arebilachi
29,568,05521,608567,Arakere
29,568,05521,608568,Danavadi
29,568,05521,608569,Hosuru
29,568,05521,608570,Nagoli
29,568,05521,608571,Belligere
29,568,05521,608572,Badanehal
29,568,05521,608573,Rangapura
29,568,05521,608574,Kallapura
29,568,05521,608575,Thallikatte
29,568,05521,608576,Nagathibelagalu
29,568,05521,608577,Hosahalli
29,568,05521,608578,Kalpanahalli
29,568,05521,608579,Sitaramapura
29,568,05521,608580,Kagekodamagge
29,568,05521,608581,Baballi
29,568,05521,608582,Gowdarahalli
29,568,05521,608583,Majjigenahalli
29,568,05521,608584,Veerapura
29,568,05521,608585,Thiplapura
29,568,05521,608586,Aralihalli
29,568,05521,608587,Komaranahalli
29,568,05521,608588,Devarahalli
29,568,05521,608589,Kachagondanahalli
29,568,05521,608590,Devaranarasipura
29,568,05521,608591,Koralakoppa
29,568,05521,608592,Guninarasipura
29,568,05521,608593,Yarehalli
29,568,05521,608594,Antaragange
29,568,05521,608595,Bisilamane
29,568,05521,608596,Guddadaneralakere
29,568,05521,608597,Basalikatte
29,568,05521,608598,Athigunda
29,568,05521,608599,Kudligere
29,568,05521,608600,Kodihalli
29,568,05521,608601,Kottadalu
29,568,05521,608602,Halemallapura
29,568,05521,608603,Basavapura
29,568,05521,608604,Bandigudda
29,568,05521,608605,Nettakallahatti
29,568,05521,608606,Dodderi
29,568,05521,608607,Yammedoddi
29,568,05521,608608,Balekatte
29,568,05521,608609,Varavinakere
29,568,05521,608610,Kenchammanahalli
29,568,05521,608611,Ukkunda
29,568,05521,608612,Siddarahalli
29,568,05521,608613,Malalaharavu
29,568,05521,608614,Gangooru
29,568,05521,608615,Koppadalu
29,568,05521,608616,Padmenahalli
29,568,05521,608617,Hathikatte
29,568,05521,608618,Mathighatta
29,568,05521,608619,Tadasa
29,568,05521,608620,Donabaghatta
29,568,05521,608621,Bilaki
29,568,05521,608622,Navile Basavapura
29,568,05521,608623,Majjigenahalli
29,568,05521,608624,Holeneralakere
29,568,05521,608625,Masarahalli
29,568,05521,608626,Mavinakere
29,568,05521,608627,Kenchenahalli
29,568,05521,608628,Hallikere
29,568,05521,608629,Barandooru
29,568,05521,608630,Bommenahalli
29,568,05521,608631,Karehalli
29,568,05521,608632,Kalinganahalli
29,568,05521,608633,Hadlaghatta
29,568,05521,608634,Somenakoppa
29,568,05521,608635,Hagalamane
29,568,05521,608636,Kallahalli
29,568,05521,608637,Siriyur
29,568,05521,608638,Veerapura
29,568,05521,608639,Sanklipura
29,568,05521,608640,Huliyar Ramenakoppa
29,568,05521,608641,Hunasekatte 
29,568,05521,608642,Kalanakatte
29,568,05521,608643,Nanjapura
29,568,05521,608644,Hiriyur
29,568,05521,608645,Tharikatte
29,568,05521,608646,Kambadala Hosuru
29,568,05521,608647,Honnehatti
29,568,05521,608648,Thammadihalli
29,568,05521,608649,Goneebeedu
29,568,05521,608650,Malligenahalli
29,568,05521,608651,Thavaraghatta
29,568,05521,608652,Singanamane
29,568,05521,608653,Vadiyuru
29,568,05521,608654,Nellisara
29,568,05521,608655,Malenahalli
29,568,05521,608656,Chikkagoppenahalli
29,568,05521,608657,Aralikoppa
29,568,05521,608658,Ganguru
29,568,05521,608659,Balemaranahalli 
29,568,05521,803138,Bhadravati (CMC)
29,569,00000,000000,Udupi
29,569,05522,000000,Kundapura 
29,569,05522,608660,Shiroor
29,569,05522,608661,Yedthare
29,569,05522,608662,Paduvari
29,569,05522,608663,Uppunda
29,569,05522,608664,Bijoor
29,569,05522,608665,Nandanavana
29,569,05522,608666,Kergal
29,569,05522,608667,Kirimanjeshwar
29,569,05522,608668,Kambadakone
29,569,05522,608669,Ulloor [11]
29,569,05522,608670,Navunda
29,569,05522,608671,Badakere
29,569,05522,608672,Maravanthe
29,569,05522,608673,Hadavu
29,569,05522,608674,Nada
29,569,05522,608675,Heroor
29,569,05522,608676,Kalthodu
29,569,05522,608677,Heranjal
29,569,05522,608678,Thagarasi
29,569,05522,608679,Byndoor
29,569,05522,608680,Yeljith
29,569,05522,608681,Kollur
29,569,05522,608682,Golihole
29,569,05522,608683,Jadkal
29,569,05522,608684,Mudoor
29,569,05522,608685,Hallihole
29,569,05522,608686,Trashi
29,569,05522,608687,Hosadu
29,569,05522,608688,Gujjadi
29,569,05522,608689,Gangolli
29,569,05522,608690,Uppinakudru
29,569,05522,608691,Tallur
29,569,05522,608692,Hattiangadi
29,569,05522,608693,Kanyana
29,569,05522,608694,Kattabelthoor
29,569,05522,608695,Hemmadi
29,569,05522,608696,Hakladi
29,569,05522,608697,Senapur
29,569,05522,608698,Harkoor
29,569,05522,608699,Kundabarandadi
29,569,05522,608700,Noojadi
29,569,05522,608701,Devalkunda
29,569,05522,608702,Kenchanoor
29,569,05522,608703,Gulvadi
29,569,05522,608704,Karkunje
29,569,05522,608705,Vandse
29,569,05522,608706,Aloor
29,569,05522,608707,Idurkunhadi
29,569,05522,608708,Chittoor
29,569,05522,608709,Hosoor
29,569,05522,608710,Keradi
29,569,05522,608711,Bellal
29,569,05522,608712,Kodladi
29,569,05522,608713,Kavrady
29,569,05522,608714,Halnad
29,569,05522,608715,Ampar
29,569,05522,608716,Shankaranarayana
29,569,05522,608717,Siddapur
29,569,05522,608718,Ajri
29,569,05522,608719,Kamalashile
29,569,05522,608720,Edmoge
29,569,05522,608721,Hosangadi
29,569,05522,608722,Machattu
29,569,05522,608723,Ulloor  74
29,569,05522,608724,Kulanje
29,569,05522,608725,Hangaloor
29,569,05522,608726,Koni
29,569,05522,608727,Beejadi
29,569,05522,608728,Gopadi
29,569,05522,608729,Vakwadi
29,569,05522,608730,Thekkatte
29,569,05522,608731,Ulthoor
29,569,05522,608732,Beloor
29,569,05522,608733,Kedoor
29,569,05522,608734,Kumbashi 
29,569,05522,608735,Asodu
29,569,05522,608736,Kalavara
29,569,05522,608737,Kandavara
29,569,05522,608738,Anagalli
29,569,05522,608739,Basrur
29,569,05522,608740,Balkur
29,569,05522,608741,Japthi
29,569,05522,608742,Hombady-Mandadi
29,569,05522,608743,Korgi
29,569,05522,608744,Heskathoor
29,569,05522,608745,Hallady-Harkadi
29,569,05522,608746,Yedyadi-Mathyadi
29,569,05522,608747,Molahalli
29,569,05522,608748,Hardally-Mandally
29,569,05522,608749,Harady (28)
29,569,05522,608750,Halady (76)
29,569,05522,608751,Hengavalli
29,569,05522,608752,Belve
29,569,05522,608753,Albadi
29,569,05522,608754,Shedimane
29,569,05522,608755,Rattadi
29,569,05522,608756,Amasebailu
29,569,05522,608757,Madammakki
29,569,05522,608758,Koteshwar (CT)
29,569,05522,803139,Kundapura (TMC)
29,569,05523,000000,Udupi
29,569,05523,608759,Manoor
29,569,05523,608760,Kotathattu
29,569,05523,608761,Giliyar
29,569,05523,608762,Bannady
29,569,05523,608763,Vaddarse
29,569,05523,608764,Kodi
29,569,05523,608765,Balkudru
29,569,05523,608766,Irody
29,569,05523,608767,Pandeshwara
29,569,05523,608768,Moodahadu
29,569,05523,608769,Hosala
29,569,05523,608770,Kavadi
29,569,05523,608771,Achalady
29,569,05523,608772,Shiriyara
29,569,05523,608773,Kakkunje
29,569,05523,608774,Billadi
29,569,05523,608775,Yedthady
29,569,05523,608776,Herady
29,569,05523,608777,Kachur
29,569,05523,608778,Hanehalli
29,569,05523,608779,Nadur
29,569,05523,608780,Heggunje
29,569,05523,608781,Vandar
29,569,05523,608782,Avarse
29,569,05523,608783,Hiliyana
29,569,05523,608784,33 Shiroor
29,569,05523,608785,Kadur
29,569,05523,608786,Tonse West
29,569,05523,608787,Haradi
29,569,05523,608788,Kumragod
29,569,05523,608789,Handady
29,569,05523,608790,Matpady
29,569,05523,608791,Chanthar
29,569,05523,608792,Baikady
29,569,05523,608793,Uppoor
29,569,05523,608794,Havanje
29,569,05523,608795,Aroor
29,569,05523,608796,Neelavar
29,569,05523,608797,Cherkady
29,569,05523,608798,Bellampalli
29,569,05523,608799,Kukkehalli
29,569,05523,608800,Haluvalli
29,569,05523,608801,Pejamangoor
29,569,05523,608802,34 Kudi
29,569,05523,608803,Nanchar
29,569,05523,608804,Nalkur
29,569,05523,608805,Kenjoor
29,569,05523,608806,38 Kalthur
29,569,05523,608807,Hosoor
29,569,05523,608808,Perdoor
29,569,05523,608809,Bairampalli
29,569,05523,608810,Bellarpadi
29,569,05523,608811,41 Shiroor
29,569,05523,608812,Badanidiyur
29,569,05523,608813,Athradi
29,569,05523,608814,Anjaru
29,569,05523,608815,Bommarabettu
29,569,05523,608816,Kudi (82)
29,569,05523,608817,Hirebettu
29,569,05523,608818,Marne
29,569,05523,608819,Pernankila
29,569,05523,608820,Mattu
29,569,05523,608821,Kote
29,569,05523,608822,Kurkalu
29,569,05523,608823,Belle
29,569,05523,608824,Kattingere
29,569,05523,608825,Shirva
29,569,05523,608826,92 Heroor
29,569,05523,608827,Padoor
29,569,05523,608828,Majoor
29,569,05523,608829,Innanje
29,569,05523,608830,Pangala
29,569,05523,608831,Uliargoli
29,569,05523,608832,Padu
29,569,05523,608833,Muloor
29,569,05523,608834,Belpu
29,569,05523,608835,108 Kalthur
29,569,05523,608836,Kuthyar
29,569,05523,608837,Pilar
29,569,05523,608838,Yellur
29,569,05523,608839,Tenka
29,569,05523,608840,Padebettu
29,569,05523,608841,Hejamadi
29,569,05523,608842,Palimar
29,569,05523,608843,Nandicoor
29,569,05523,608844,Santhoor
29,569,05523,608845,Varamballi (CT)
29,569,05523,608846,52 Heroor (CT)
29,569,05523,608847,Tonse East (CT)
29,569,05523,608848,Tenkanidyoor (CT)
29,569,05523,608849,Korangrapady (CT)
29,569,05523,608850,Badagabettu (No.80) (CT)
29,569,05523,608851,Alevoor (CT)
29,569,05523,608852,Udyavara (CT)
29,569,05523,608853,Manipura (CT)
29,569,05523,608854,Yenagudde (CT)
29,569,05523,608855,Moodabettu (CT)
29,569,05523,608856,Mallar (CT)
29,569,05523,608857,Bada (CT)
29,569,05523,608858,Nadsal (CT)
29,569,05523,608859,Kelarkalabettu (OG)
29,569,05523,608860,Moodanidambur (OG)
29,569,05523,608861,Ambalpady (OG)
29,569,05523,608862,Kidiyoor (OG)
29,569,05523,608863,Kadekar (OG)
29,569,05523,608864,Kuthpady  (OG)
29,569,05523,803140,Saligram (TP)
29,569,05523,803141,Udupi (CMC + OG)
29,569,05523,803141,Udupi (CMC)
29,569,05524,000000,Karkal 
29,569,05524,608865,Belenje
29,569,05524,608866,Kuchchur
29,569,05524,608867,Nadpalu
29,569,05524,608868,Hebri
29,569,05524,608869,Chara
29,569,05524,608870,Kerebettu
29,569,05524,608871,Shivapura
29,569,05524,608872,Mudrady
29,569,05524,608873,Kabbinale
29,569,05524,608874,Varanga
29,569,05524,608875,Padukudoor
29,569,05524,608876,Yellare
29,569,05524,608877,Kukkuje
29,569,05524,608878,Kadthala
29,569,05524,608879,Marne
29,569,05524,608880,Yerlapady
29,569,05524,608881,Hirgana
29,569,05524,608882,Hermunde
29,569,05524,608883,Andaru
29,569,05524,608884,Shirlal
29,569,05524,608885,Jarkala
29,569,05524,608886,Kervashe
29,569,05524,608887,Mala
29,569,05524,608888,Kanajaru
29,569,05524,608889,Neere
29,569,05524,608890,Bailoor
29,569,05524,608891,Kowdoor
29,569,05524,608892,Ninjoor
29,569,05524,608893,Palli
29,569,05524,608894,Kallya
29,569,05524,608895,Kukkundoor
29,569,05524,608896,Nitte
29,569,05524,608897,Nandalike
29,569,05524,608898,Sooda
29,569,05524,608899,Belman
29,569,05524,608900,Inna
29,569,05524,608901,Mulladka
29,569,05524,608902,Mundkuru
29,569,05524,608903,Bola
29,569,05524,608904,Kedinje
29,569,05524,608905,Kanthavara
29,569,05524,608906,Miyar
29,569,05524,608907,Durga
29,569,05524,608908,Mudar
29,569,05524,608909,Nooralbettu
29,569,05524,608910,Eedu
29,569,05524,608911,Nallur
29,569,05524,608912,Renjala
29,569,05524,608913,Irvathuru
29,569,05524,608914,Sanoor (CT)
29,569,05524,803142,Karkal (TMC)
29,570,00000,000000,Chikmagalur
29,570,05525,000000,Sringeri 
29,570,05525,608915,Asanabalu
29,570,05525,608916,Begar
29,570,05525,608917,Kumbaragodu
29,570,05525,608918,Neelandur
29,570,05525,608919,Meega
29,570,05525,608920,K.Masige
29,570,05525,608921,Rushyashringapura (Markal)
29,570,05525,608922,Kogodu
29,570,05525,608923,Gandagatta
29,570,05525,608924,Yadadalu
29,570,05525,608925,Yedadalli
29,570,05525,608926,Balekadi
29,570,05525,608927,Karki Khan Estate *
29,570,05525,608928,Sunkadamakki
29,570,05525,608929,Nemmaru
29,570,05525,608930,Haruru (Harur)
29,570,05525,608931,Nemmar Estate
29,570,05525,608932,Mathuvalli Estate
29,570,05525,608933,Gulaganjimane
29,570,05525,608934,Kere
29,570,05525,608935,Muduba
29,570,05525,608936,Sheerlu
29,570,05525,608937,Hadi
29,570,05525,608938,Malanadu
29,570,05525,608939,Hadikiruru
29,570,05525,608940,Balagere
29,570,05525,608941,Nallur
29,570,05525,608942,Darekoppa
29,570,05525,608943,Melukoppa
29,570,05525,608944,Kelakoppa
29,570,05525,608945,Addagadde
29,570,05525,608946,Kavadi
29,570,05525,608947,Belandur
29,570,05525,608948,Honnavalli
29,570,05525,608949,Uluvalli
29,570,05525,608950,Sringeri (Rural)
29,570,05525,608951,Masige
29,570,05525,608952,Halandur
29,570,05525,608953,Kikkare (Kikkre)
29,570,05525,608954,Menase
29,570,05525,608955,Vidyaranyapura
29,570,05525,608956,Kochavalli
29,570,05525,608957,Bettagere
29,570,05525,608958,Vykuntapura
29,570,05525,608959,Kunthur
29,570,05525,608960,Heruru
29,570,05525,608961,Gundre
29,570,05525,608962,Kuthagodu
29,570,05525,608963,Ginikal
29,570,05525,803143,Sringeri (TP)
29,570,05526,000000,Koppa 
29,570,05526,608964,Chavalamane
29,570,05526,608965,Devarahalli
29,570,05526,608966,Shirakaradi
29,570,05526,608967,Halmathur
29,570,05526,608968,Honagaru
29,570,05526,608969,Makkikoppa
29,570,05526,608970,Hosur
29,570,05526,608971,Bhandigadi
29,570,05526,608972,Nilavagilu
29,570,05526,608973,Heggaru
29,570,05526,608974,Heggadde
29,570,05526,608975,Shankarapura
29,570,05526,608976,Kodur
29,570,05526,608977,Shanuvalli
29,570,05526,608978,Bilagadde
29,570,05526,608979,Kuppali
29,570,05526,608980,Melbilre
29,570,05526,608981,Yadadanti
29,570,05526,608982,Hariharapura
29,570,05526,608983,Kunimakki
29,570,05526,608984,Asagodu
29,570,05526,608985,Thammadavalli
29,570,05526,608986,Bhuyanakote
29,570,05526,608987,Belavinakodige
29,570,05526,608988,Heddase
29,570,05526,608989,Bomlapura
29,570,05526,608990,Bolapura
29,570,05526,608991,Hirekodige
29,570,05526,608992,Kelakuli
29,570,05526,608993,Gunavanthe
29,570,05526,608994,Kumbarkoppa
29,570,05526,608995,Kagga
29,570,05526,608996,Addada
29,570,05526,608997,Ammadi Estate
29,570,05526,608998,Harandur
29,570,05526,608999,Kesave
29,570,05526,609000,Thalamakki
29,570,05526,609001,Talamakki Estate
29,570,05526,609002,Koppa (Rural)
29,570,05526,609003,Narasipura
29,570,05526,609004,Kunchur
29,570,05526,609005,Marithotlu
29,570,05526,609006,Somlapura
29,570,05526,609007,Bintravalli
29,570,05526,609008,Nuggi
29,570,05526,609009,Tanudi
29,570,05526,609010,Herambapura
29,570,05526,609011,Machikoppa
29,570,05526,609012,Udana
29,570,05526,609013,Belagola
29,570,05526,609014,Thuluvinakoppa
29,570,05526,609015,Belawadi
29,570,05526,609016,Karimane
29,570,05526,609017,Kalasapura
29,570,05526,609018,Dayamballi
29,570,05526,609019,Lokanathapura
29,570,05526,609020,Hosuru
29,570,05526,609021,Heggaru
29,570,05526,609022,Agalagandi
29,570,05526,609023,Kulur
29,570,05526,609024,Jayapura
29,570,05526,609025,Hiregadde
29,570,05526,609026,Adigebylu
29,570,05526,609027,Yelemadalu
29,570,05526,609028,Murugadde
29,570,05526,609029,Vate Bachalakan
29,570,05526,609030,Guddethota
29,570,05526,609031,Huligaradi
29,570,05526,609032,Byredevaru 
29,570,05526,609033,Haralane
29,570,05526,609034,Megur
29,570,05526,609035,Kallugudde
29,570,05526,609036,Bethadakolalu
29,570,05526,609037,Herthanakudige
29,570,05526,609038,Herur
29,570,05526,609039,Hillikere
29,570,05526,609040,Attikudige
29,570,05526,609041,Honnagundi
29,570,05526,609042,Sthirur
29,570,05526,609043,Devagodu
29,570,05526,803144,Koppa (TP)
29,570,05527,000000,Narasimharajapura 
29,570,05527,609044,Kanive
29,570,05527,609045,Konakere
29,570,05527,609046,Muthinakoppa
29,570,05527,609047,K.Kanabur
29,570,05527,609048,Byrapura
29,570,05527,609049,Kusabur
29,570,05527,609050,Madaboor
29,570,05527,609051,Kadahinabylu
29,570,05527,609052,Aramballi
29,570,05527,609053,Vittala
29,570,05527,609054,Haledanivasa
29,570,05527,609055,Lingapura
29,570,05527,609056,Soosalavani
29,570,05527,609057,Balekoppa
29,570,05527,609058,Nerlukoppa
29,570,05527,609059,Badagabylu
29,570,05527,609060,Shimse
29,570,05527,609061,Mensur
29,570,05527,609062,Hiluvalli
29,570,05527,609063,Ravoor
29,570,05527,609064,Nagalapura
29,570,05527,609065,Shiragalale
29,570,05527,609066,Honnekudige
29,570,05527,609067,Handur
29,570,05527,609068,Bilalkoppa
29,570,05527,609069,Salur
29,570,05527,609070,Nandigave
29,570,05527,609071,Dandubittahara
29,570,05527,609072,Varkate
29,570,05527,609073,Sarya
29,570,05527,609074,Hebbe
29,570,05527,609075,Mallandaru
29,570,05527,609076,Hathbur
29,570,05527,609077,Bellur
29,570,05527,609078,Konodi
29,570,05527,609079,Kamalapura
29,570,05527,609080,Seethur
29,570,05527,609081,Shedagaru
29,570,05527,609082,Gubbiga
29,570,05527,609083,Echikere
29,570,05527,609084,Aralikoppa
29,570,05527,609085,Bale
29,570,05527,609086,Sankse
29,570,05527,609087,Kanur
29,570,05527,609088,Vaggade
29,570,05527,609089,Haravari
29,570,05527,609090,Davana
29,570,05527,609091,Alehalli
29,570,05527,609092,Aduvalli
29,570,05527,609093,Karekeshwara
29,570,05527,609094,Megaramakki
29,570,05527,609095,Kolale
29,570,05527,609096,Muduguni
29,570,05527,609097,B.Kanabur
29,570,05527,609098,Karehadlu
29,570,05527,609099,Bannur
29,570,05527,609100,Halsur
29,570,05527,609101,Magundi
29,570,05527,803145,Narasimharajapura (TP)
29,570,05528,000000,Tarikere 
29,570,05528,609102,Sevalal Nagar
29,570,05528,609103,Siddlipura
29,570,05528,609104,Gopala
29,570,05528,609105,Karkuchi
29,570,05528,609106,Gundenahalli
29,570,05528,609107,Ganjigere
29,570,05528,609108,Bhavikere
29,570,05528,609109,Arsikere
29,570,05528,609110,Rangenahalli
29,570,05528,609111,Kesarakoppa
29,570,05528,609112,Sompura
29,570,05528,609113,Malikoppa
29,570,05528,609114,Lakkavalli
29,570,05528,609115,Upparabeeranahalli
29,570,05528,609116,Kenchikoppa
29,570,05528,609117,Halasur
29,570,05528,609118,Mudugodu
29,570,05528,609119,Basavanahalli
29,570,05528,609120,Shanthipura
29,570,05528,609121,Sale Borna Halli
29,570,05528,609122,Vaddaradibba
29,570,05528,609123,Hirigapura
29,570,05528,609124,Mandaravalli
29,570,05528,609125,Doddakundur
29,570,05528,609126,Hunasanahalli
29,570,05528,609127,Haruvanahalli
29,570,05528,609128,Bargenahalli
29,570,05528,609129,Gurupura
29,570,05528,609130,Kundurkaval
29,570,05528,609131,Lakkavalli Manna Jungal
29,570,05528,609132,Guddadabeeranahalli
29,570,05528,609133,Malalichannenahalli
29,570,05528,609134,H.Rangapura
29,570,05528,609135,Thimmapura
29,570,05528,609136,Belenahalli
29,570,05528,609137,Hurulihalli
29,570,05528,609138,Gulladahatti
29,570,05528,609139,Jodikodihalli
29,570,05528,609140,Yerebylu
29,570,05528,609141,Hirekathur
29,570,05528,609142,Perumenahalli
29,570,05528,609143,Seethapura
29,570,05528,609144,Shivagange
29,570,05528,609145,A.Rangapura
29,570,05528,609146,Rangapura (Kaval)
29,570,05528,609147,Kerehosahalli
29,570,05528,609148,Ramapura
29,570,05528,609149,Chikkathur
29,570,05528,609150,Seethapura (Kaval)
29,570,05528,609151,Duglapura
29,570,05528,609152,Siddarahalli
29,570,05528,609153,Rangenahalli
29,570,05528,609154,Sidakanahalli
29,570,05528,609155,Yalugere
29,570,05528,609156,Govindapura
29,570,05528,609157,Indavara
29,570,05528,609158,Chakonahalli
29,570,05528,609159,Hosur
29,570,05528,609160,Channapura
29,570,05528,609161,Guddadabasavanahalli
29,570,05528,609162,Attiganalu
29,570,05528,609163,Dyamapura
29,570,05528,609164,Byrapura
29,570,05528,609165,Doranalu
29,570,05528,609166,Geramaradi
29,570,05528,609167,Bettadahalli
29,570,05528,609168,Nagarajapura
29,570,05528,609169,Hadikere
29,570,05528,609170,Nagenahalli
29,570,05528,609171,Mundanahalli
29,570,05528,609172,Kodihalli
29,570,05528,609173,Obalapura
29,570,05528,609174,Guddadamallenahalli
29,570,05528,609175,Siddaramapura
29,570,05528,609176,Hosahalli
29,570,05528,609177,Muddenahalli S.Kaval
29,570,05528,609178,Vittalapura
29,570,05528,609179,Kuntinamadu
29,570,05528,609180,Rushipura
29,570,05528,609181,Ramenahalli
29,570,05528,609182,Lakkenahalli
29,570,05528,609183,Ittige
29,570,05528,609184,Yerehalli
29,570,05528,609185,Mallenahalli
29,570,05528,609186,Lakshmisagara
29,570,05528,609187,Mirlenahalli
29,570,05528,609188,Amrutapura
29,570,05528,609189,Nerlekere
29,570,05528,609190,Sirehalli
29,570,05528,609191,Mudenahallikaval
29,570,05528,609192,Mudugundi
29,570,05528,609193,Muddenahalli
29,570,05528,609194,Medihalli
29,570,05528,609195,Soppinahalli
29,570,05528,609196,Bommenahalli
29,570,05528,609197,Santedibbadakaval
29,570,05528,609198,Samatala
29,570,05528,609199,Siddarahalli
29,570,05528,609200,Bettadavarekere
29,570,05528,609201,Savemardikaval
29,570,05528,609202,Gollarahalli
29,570,05528,609203,Hunasaghatta
29,570,05528,609204,Narasipura
29,570,05528,609205,V.Chattanahalli
29,570,05528,609206,Makanahalli
29,570,05528,609207,Basavanahalli
29,570,05528,609208,Shanubhoganahalli
29,570,05528,609209,Vaderahalli
29,570,05528,609210,Doddabokikere
29,570,05528,609211,Belibasavanahalli
29,570,05528,609212,Brahmanahalli
29,570,05528,609213,Koranahalli
29,570,05528,609214,Rajanahalli
29,570,05528,609215,K.Chattanahalli
29,570,05528,609216,Jannapura
29,570,05528,609217,Bokikere
29,570,05528,609218,Kedigehalli
29,570,05528,609219,K.Gollarahalli
29,570,05528,609220,Shivapura
29,570,05528,609221,Kotebasavanahalli
29,570,05528,609222,Mundre
29,570,05528,609223,Siddarahalli
29,570,05528,609224,Pundanahalli
29,570,05528,609225,Kudlur
29,570,05528,609226,Boodiguppe
29,570,05528,609227,Kenchapura
29,570,05528,609228,Billahalli
29,570,05528,609229,Nagabovanahalli
29,570,05528,609230,Masanekerekaval
29,570,05528,609231,Beeranahalli
29,570,05528,609232,Nagenahalli
29,570,05528,609233,Karehalli
29,570,05528,609234,Haralahalli
29,570,05528,609235,Bhaktana Katte
29,570,05528,609236,Kallenahalli
29,570,05528,609237,Dandoor
29,570,05528,609238,Baramanahalli
29,570,05528,609239,Bukkambudi
29,570,05528,609240,Jodijayapura
29,570,05528,609241,Attigatta
29,570,05528,609242,Siragalipura
29,570,05528,609243,Lakshmisagara
29,570,05528,609244,Gundasamudra
29,570,05528,609245,Makanahalli
29,570,05528,609246,Koppadahalli
29,570,05528,609247,Kanabagatte
29,570,05528,609248,Hariyanahalli
29,570,05528,609249,Shivane
29,570,05528,609250,Shivanekaval
29,570,05528,609251,Gijikatte
29,570,05528,609252,Rangapura
29,570,05528,609253,Thygadakatte
29,570,05528,609254,Banoor
29,570,05528,609255,Veerapura
29,570,05528,609256,Anuvanahalli
29,570,05528,609257,Javoor
29,570,05528,609258,Danayakapura
29,570,05528,609259,Chikkanvangala
29,570,05528,609260,Siddapura
29,570,05528,609261,Jaldihalli
29,570,05528,609262,Thimmapura
29,570,05528,609263,Hirekanvangala
29,570,05528,609264,Hosahalli
29,570,05528,609265,Naranapura
29,570,05528,609266,Bankana Katte
29,570,05528,609267,Abbinaholalu
29,570,05528,609268,Tadaga
29,570,05528,609269,Giriyapura
29,570,05528,609270,Cheernanahalli Kaval
29,570,05528,609271,Basavapura
29,570,05528,609272,Thyarajjanahalli
29,570,05528,609273,Beernahalli
29,570,05528,609274,Nandipura
29,570,05528,609275,Hannekaval
29,570,05528,609276,Hanne
29,570,05528,609277,Gejjegondanahalli
29,570,05528,609278,Hebbur
29,570,05528,609279,Asunde
29,570,05528,609280,Siraganahalli
29,570,05528,609281,Bandre
29,570,05528,609282,Annapura
29,570,05528,609283,Garagadahalli
29,570,05528,609284,Boothanahalli
29,570,05528,609285,Arabala
29,570,05528,609286,Guddadahalli
29,570,05528,609287,Mylanahalli
29,570,05528,609288,Kallapura
29,570,05528,609289,Gadihalli
29,570,05528,609290,Katiganere
29,570,05528,609291,Gowrapura 
29,570,05528,609292,Ajjampura
29,570,05528,609293,Attimogge
29,570,05528,609294,Thippagondanahalli
29,570,05528,609295,Kallasettihalli
29,570,05528,609296,Rangapura
29,570,05528,609297,Thimmapura
29,570,05528,609298,Karanaghatta
29,570,05528,609299,Sokke
29,570,05528,609300,Paravatharayanakere Kaval
29,570,05528,609301,Sollapur
29,570,05528,609302,Tamatadahalli
29,570,05528,609303,Mugali
29,570,05528,609304,Begur
29,570,05528,609305,Heggadehalli
29,570,05528,609306,Sriramapura
29,570,05528,609307,Southanahalli
29,570,05528,609308,Malenahalli
29,570,05528,609309,Mallenahalli
29,570,05528,609310,Basavapura
29,570,05528,609311,Gondedahalli
29,570,05528,609312,Baggavalli
29,570,05528,609313,Baggavalli Kaval
29,570,05528,609314,Veerapura
29,570,05528,609315,Kurubarahalli
29,570,05528,609316,Nagavangala
29,570,05528,609317,Koratikere
29,570,05528,609318,Somenahalli
29,570,05528,609319,Channapura
29,570,05528,609320,Chinnapura
29,570,05528,609321,Karehalli
29,570,05528,609322,Mudigere
29,570,05528,609323,Tyagadabagi
29,570,05528,609324,Kenchenahalli
29,570,05528,609325,Hosahalli
29,570,05528,609326,Sunnadahalli
29,570,05528,609327,Nandi
29,570,05528,609328,Kenchapura
29,570,05528,609329,Gulladamane
29,570,05528,609330,Mallenahalli
29,570,05528,609331,Ranganathapura
29,570,05528,609332,Nandi Battlu
29,570,05528,609333,Hulithimmapura
29,570,05528,609334,Lingadahalli (Kaval)
29,570,05528,609335,Sahyadripura
29,570,05528,609336,Lingadahalli
29,570,05528,609337,Shankaraghatta
29,570,05528,609338,Ballavara
29,570,05528,609339,Manchethevaru
29,570,05528,609340,Tanigebylu
29,570,05528,609341,Thigada
29,570,05528,609342,Gonagilakatte
29,570,05528,609343,Kallahalu
29,570,05528,609344,Yaradahanklu
29,570,05528,609345,Marekallahalli
29,570,05528,609346,Gangur
29,570,05528,609347,Pillebeeranahalli
29,570,05528,609348,Kallathipura
29,570,05528,609349,Kamanadurga
29,570,05528,609350,Udeva
