C-16 POPULATION BY MOTHER TONGUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Table,State,District,Town,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,code,,tongue,,P,M,F,P,M,F,P,M,F
,,,,,code,,1,2,3,4,5,6,7,8,9
,,,,,,,,,,,,,,,
C0116,29,000,000000,KARNATAKA,083002, Pahariya,6,5,1,0,0,0,6,5,1
C0116,29,000,000000,KARNATAKA,084000,84 MAO,32,12,20,0,0,0,32,12,20
C0116,29,000,000000,KARNATAKA,084001, Mao,17,5,12,0,0,0,17,5,12
C0116,29,000,000000,KARNATAKA,084003, Paola,15,7,8,0,0,0,15,7,8
C0116,29,000,000000,KARNATAKA,085000,85 MARAM,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,085001, Maram ,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,086000,86 MARING ,6,4,2,0,0,0,6,4,2
C0116,29,000,000000,KARNATAKA,086001, Maring,6,4,2,0,0,0,6,4,2
C0116,29,000,000000,KARNATAKA,087000,87 MIRI/MISHING,8,5,3,0,0,0,8,5,3
C0116,29,000,000000,KARNATAKA,087003, Miri/Mishing,8,5,3,0,0,0,8,5,3
C0116,29,000,000000,KARNATAKA,088000,88 MISHMI ,2,2,0,0,0,0,2,2,0
C0116,29,000,000000,KARNATAKA,088999,88 Others ,2,2,0,0,0,0,2,2,0
C0116,29,000,000000,KARNATAKA,089000,89 MOGH ,33,32,1,0,0,0,33,32,1
C0116,29,000,000000,KARNATAKA,089004, Mogh,32,32,0,0,0,0,32,32,0
C0116,29,000,000000,KARNATAKA,089999,89 Others ,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,090000,90 MONPA ,135,124,11,0,0,0,135,124,11
C0116,29,000,000000,KARNATAKA,090003, Monpa,135,124,11,0,0,0,135,124,11
C0116,29,000,000000,KARNATAKA,091000,91 MUNDA,148,111,37,0,0,0,148,111,37
C0116,29,000,000000,KARNATAKA,091009, Munda,95,69,26,0,0,0,95,69,26
C0116,29,000,000000,KARNATAKA,091999,91 Others ,53,42,11,0,0,0,53,42,11
C0116,29,000,000000,KARNATAKA,092000,92 MUNDARI ,55,45,10,0,0,0,55,45,10
C0116,29,000,000000,KARNATAKA,092005, Mundari,54,45,9,0,0,0,54,45,9
C0116,29,000,000000,KARNATAKA,092999,92 Others,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,093000,93 NICOBARESE ,3,3,0,0,0,0,3,3,0
C0116,29,000,000000,KARNATAKA,093001, Nicobarese,3,3,0,0,0,0,3,3,0
C0116,29,000,000000,KARNATAKA,094000,94 NISSI/DAFLA ,19,8,11,0,0,0,19,8,11
C0116,29,000,000000,KARNATAKA,094001, Apatani,9,3,6,0,0,0,9,3,6
C0116,29,000,000000,KARNATAKA,094007, Nissi/Dafla,6,4,2,0,0,0,6,4,2
C0116,29,000,000000,KARNATAKA,094008, Tagin,4,1,3,0,0,0,4,1,3
C0116,29,000,000000,KARNATAKA,095000,95 NOCTE ,1,1,0,0,0,0,1,1,0
C0116,29,000,000000,KARNATAKA,095003, Nocte,1,1,0,0,0,0,1,1,0
C0116,29,000,000000,KARNATAKA,096000,96 PAITE,117,56,61,0,0,0,117,56,61
C0116,29,000,000000,KARNATAKA,096002, Paite,117,56,61,0,0,0,117,56,61
C0116,29,000,000000,KARNATAKA,101000,101 POCHURY,6,4,2,0,0,0,6,4,2
C0116,29,000,000000,KARNATAKA,101006, Pochury,5,3,2,0,0,0,5,3,2
C0116,29,000,000000,KARNATAKA,101999,101 Others ,1,1,0,0,0,0,1,1,0
C0116,29,000,000000,KARNATAKA,102000,102 RABHA ,2,2,0,0,0,0,2,2,0
C0116,29,000,000000,KARNATAKA,102002, Rabha,2,2,0,0,0,0,2,2,0
C0116,29,000,000000,KARNATAKA,104000,104 RENGMA ,5,5,0,0,0,0,5,5,0
C0116,29,000,000000,KARNATAKA,104001, Rengma,5,5,0,0,0,0,5,5,0
C0116,29,000,000000,KARNATAKA,105000,105 SANGTAM ,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,105004, Sangtam,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,106000,106 SAVARA,59,35,24,0,0,0,59,35,24
C0116,29,000,000000,KARNATAKA,106004, Savara,59,35,24,0,0,0,59,35,24
C0116,29,000,000000,KARNATAKA,107000,107 SEMA,57,31,26,0,0,0,57,31,26
C0116,29,000,000000,KARNATAKA,107002, Sema,57,31,26,0,0,0,57,31,26
C0116,29,000,000000,KARNATAKA,108000,108 SHERPA ,5,2,3,0,0,0,5,2,3
C0116,29,000,000000,KARNATAKA,108001, Sherpa,5,2,3,0,0,0,5,2,3
C0116,29,000,000000,KARNATAKA,109000,109 SHINA,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,109999,109 Others ,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,111000,111 TAMANG ,3,1,2,0,0,0,3,1,2
C0116,29,000,000000,KARNATAKA,111001, Tamang,3,1,2,0,0,0,3,1,2
C0116,29,000,000000,KARNATAKA,112000,112 TANGKHUL ,206,93,113,0,0,0,206,93,113
C0116,29,000,000000,KARNATAKA,112008, Tangkhul,205,92,113,0,0,0,205,92,113
C0116,29,000,000000,KARNATAKA,112999,112 Others ,1,1,0,0,0,0,1,1,0
C0116,29,000,000000,KARNATAKA,113000,113 TANGSA,31,20,11,0,0,0,31,20,11
C0116,29,000,000000,KARNATAKA,113999,113 Others,31,20,11,0,0,0,31,20,11
C0116,29,000,000000,KARNATAKA,114000,114 THADO ,131,82,49,0,0,0,131,82,49
C0116,29,000,000000,KARNATAKA,114015, Thado,114,71,43,0,0,0,114,71,43
C0116,29,000,000000,KARNATAKA,114999,114 Others,17,11,6,0,0,0,17,11,6
C0116,29,000,000000,KARNATAKA,115000,115 TIBETAN ,3230,2531,699,0,0,0,3230,2531,699
C0116,29,000,000000,KARNATAKA,115008, Tibetan,3225,2528,697,0,0,0,3225,2528,697
C0116,29,000,000000,KARNATAKA,115011, Purkhi,4,2,2,0,0,0,4,2,2
C0116,29,000,000000,KARNATAKA,115999,115 Others,1,1,0,0,0,0,1,1,0
C0116,29,000,000000,KARNATAKA,116000,116 TRIPURI ,96,60,36,0,0,0,96,60,36
C0116,29,000,000000,KARNATAKA,116007, Kokbarak,57,36,21,0,0,0,57,36,21
C0116,29,000,000000,KARNATAKA,116011, Reang,3,1,2,0,0,0,3,1,2
C0116,29,000,000000,KARNATAKA,116014, Tripuri,31,22,9,0,0,0,31,22,9
C0116,29,000,000000,KARNATAKA,116999,116 Others ,5,1,4,0,0,0,5,1,4
C0116,29,000,000000,KARNATAKA,117000,117 TULU ,605865,295034,310831,0,0,0,605865,295034,310831
C0116,29,000,000000,KARNATAKA,117009, Tulu,605249,294735,310514,0,0,0,605249,294735,310514
C0116,29,000,000000,KARNATAKA,117999,117 Others ,616,299,317,0,0,0,616,299,317
C0116,29,000,000000,KARNATAKA,118000,118 VAIPHEI ,38,20,18,0,0,0,38,20,18
C0116,29,000,000000,KARNATAKA,118002, Vaiphei,38,20,18,0,0,0,38,20,18
C0116,29,000,000000,KARNATAKA,119000,119 WANCHO,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,119001, Wancho,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,120000,120 YIMCHUNGRE,3,2,1,0,0,0,3,2,1
C0116,29,000,000000,KARNATAKA,120001, Chirr,2,2,0,0,0,0,2,2,0
C0116,29,000,000000,KARNATAKA,120005, Yimchungre,1,0,1,0,0,0,1,0,1
C0116,29,000,000000,KARNATAKA,122000,122 ZEMI ,7,6,1,0,0,0,7,6,1
C0116,29,000,000000,KARNATAKA,122003, Zemi,7,6,1,0,0,0,7,6,1
C0116,29,000,000000,KARNATAKA,123000,123 ZOU ,19,14,5,0,0,0,19,14,5
C0116,29,000,000000,KARNATAKA,123001, Zou,19,14,5,0,0,0,19,14,5
C0116,29,000,000000,KARNATAKA,124000,124 OTHERS,229955,115462,114493,0,0,0,229955,115462,114493
C0116,29,555,000000,Belgaum,001000,1 ASSAMESE,70,60,10,0,0,0,70,60,10
C0116,29,555,000000,Belgaum,001002, Assamese,70,60,10,0,0,0,70,60,10
C0116,29,555,000000,Belgaum,002000,2 BENGALI ,916,587,329,0,0,0,916,587,329
C0116,29,555,000000,Belgaum,002007, Bengali,916,587,329,0,0,0,916,587,329
C0116,29,555,000000,Belgaum,004000,4 DOGRI ,71,51,20,0,0,0,71,51,20
C0116,29,555,000000,Belgaum,004001, Dogri,71,51,20,0,0,0,71,51,20
C0116,29,555,000000,Belgaum,005000,5 GUJARATI,4698,2342,2356,0,0,0,4698,2342,2356
C0116,29,555,000000,Belgaum,005018, Gujarati,3956,1979,1977,0,0,0,3956,1979,1977
C0116,29,555,000000,Belgaum,005052, Pattani,24,10,14,0,0,0,24,10,14
C0116,29,555,000000,Belgaum,005057, Saurashtra/Saurashtri,14,7,7,0,0,0,14,7,7
C0116,29,555,000000,Belgaum,005999,5 Others,704,346,358,0,0,0,704,346,358
C0116,29,555,000000,Belgaum,006000,6 HINDI ,35492,20235,15257,0,0,0,35492,20235,15257
C0116,29,555,000000,Belgaum,006066, Banjari,199,97,102,0,0,0,199,97,102
C0116,29,555,000000,Belgaum,006086, Bhadrawahi,2,2,0,0,0,0,2,2,0
C0116,29,555,000000,Belgaum,006102, Bhojpuri,280,166,114,0,0,0,280,166,114
C0116,29,555,000000,Belgaum,006173, Dhundhari,8,3,5,0,0,0,8,3,5
C0116,29,555,000000,Belgaum,006195, Garhwali,16,7,9,0,0,0,16,7,9
C0116,29,555,000000,Belgaum,006235, Haryanvi,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,006240, Hindi,26618,15526,11092,0,0,0,26618,15526,11092
C0116,29,555,000000,Belgaum,006340, Kumauni,9,6,3,0,0,0,9,6,3
C0116,29,555,000000,Belgaum,006353, Lamani/Lambadi,2147,1095,1052,0,0,0,2147,1095,1052
C0116,29,555,000000,Belgaum,006376, Magadhi/Magahi,2,2,0,0,0,0,2,2,0
C0116,29,555,000000,Belgaum,006400, Marwari,5002,2638,2364,0,0,0,5002,2638,2364
C0116,29,555,000000,Belgaum,006439, Pahari,16,14,2,0,0,0,16,14,2
C0116,29,555,000000,Belgaum,006489, Rajasthani,981,559,422,0,0,0,981,559,422
C0116,29,555,000000,Belgaum,006503, Sadan/Sadri,9,4,5,0,0,0,9,4,5
C0116,29,555,000000,Belgaum,006999,6 Others,202,115,87,0,0,0,202,115,87
C0116,29,555,000000,Belgaum,007000,7 KANNADA,560861,281339,279522,0,0,0,560861,281339,279522
C0116,29,555,000000,Belgaum,007016, Kannada,560764,281286,279478,0,0,0,560764,281286,279478
C0116,29,555,000000,Belgaum,007027, Kuruba/Kurumba,4,2,2,0,0,0,4,2,2
C0116,29,555,000000,Belgaum,007041, Prakritha/Prakritha Bhasha,49,24,25,0,0,0,49,24,25
C0116,29,555,000000,Belgaum,007999,7 Others,44,27,17,0,0,0,44,27,17
C0116,29,555,000000,Belgaum,008000,8 KASHMIRI ,20,18,2,0,0,0,20,18,2
C0116,29,555,000000,Belgaum,008005, Kashmiri,20,18,2,0,0,0,20,18,2
C0116,29,555,000000,Belgaum,009000,9 KONKANI,16818,8548,8270,0,0,0,16818,8548,8270
C0116,29,555,000000,Belgaum,009011, Konkani,16774,8520,8254,0,0,0,16774,8520,8254
C0116,29,555,000000,Belgaum,009013, Kudubi/Kudumbi,6,5,1,0,0,0,6,5,1
C0116,29,555,000000,Belgaum,009020, Nawait,8,5,3,0,0,0,8,5,3
C0116,29,555,000000,Belgaum,009999,9 Others,30,18,12,0,0,0,30,18,12
C0116,29,555,000000,Belgaum,010000,10 MAITHILI ,13,6,7,0,0,0,13,6,7
C0116,29,555,000000,Belgaum,010008, Maithili,13,6,7,0,0,0,13,6,7
C0116,29,555,000000,Belgaum,011000,11 MALAYALAM,1244,689,555,0,0,0,1244,689,555
C0116,29,555,000000,Belgaum,011016, Malayalam,1219,676,543,0,0,0,1219,676,543
C0116,29,555,000000,Belgaum,011026, Yerava,18,8,10,0,0,0,18,8,10
C0116,29,555,000000,Belgaum,011999,11 Others,7,5,2,0,0,0,7,5,2
C0116,29,555,000000,Belgaum,012000,12 MANIPURI ,55,51,4,0,0,0,55,51,4
C0116,29,555,000000,Belgaum,012003, Manipuri,53,49,4,0,0,0,53,49,4
C0116,29,555,000000,Belgaum,012999,12 Others,2,2,0,0,0,0,2,2,0
C0116,29,555,000000,Belgaum,013000,13 MARATHI ,315916,158847,157069,0,0,0,315916,158847,157069
C0116,29,555,000000,Belgaum,013071, Marathi,315913,158845,157068,0,0,0,315913,158845,157068
C0116,29,555,000000,Belgaum,013999,13 Others,3,2,1,0,0,0,3,2,1
C0116,29,555,000000,Belgaum,014000,14 NEPALI ,405,246,159,0,0,0,405,246,159
C0116,29,555,000000,Belgaum,014011, Nepali,404,245,159,0,0,0,404,245,159
C0116,29,555,000000,Belgaum,014999,14 Others,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,015000,15 ODIA ,919,572,347,0,0,0,919,572,347
C0116,29,555,000000,Belgaum,015043, Odia,908,569,339,0,0,0,908,569,339
C0116,29,555,000000,Belgaum,015999,15 Others,11,3,8,0,0,0,11,3,8
C0116,29,555,000000,Belgaum,016000,16 PUNJABI ,656,405,251,0,0,0,656,405,251
C0116,29,555,000000,Belgaum,016038, Punjabi,656,405,251,0,0,0,656,405,251
C0116,29,555,000000,Belgaum,017000,17 SANSKRIT ,35,16,19,0,0,0,35,16,19
C0116,29,555,000000,Belgaum,017002, Sanskrit,35,16,19,0,0,0,35,16,19
C0116,29,555,000000,Belgaum,019000,19 SINDHI,1150,591,559,0,0,0,1150,591,559
C0116,29,555,000000,Belgaum,019008, Kachchhi,87,41,46,0,0,0,87,41,46
C0116,29,555,000000,Belgaum,019014, Sindhi,1062,549,513,0,0,0,1062,549,513
C0116,29,555,000000,Belgaum,019999,19 Others,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,020000,20 TAMIL ,3452,1778,1674,0,0,0,3452,1778,1674
C0116,29,555,000000,Belgaum,020009, Kaikadi,25,10,15,0,0,0,25,10,15
C0116,29,555,000000,Belgaum,020015, Korava,870,409,461,0,0,0,870,409,461
C0116,29,555,000000,Belgaum,020027, Tamil,2557,1359,1198,0,0,0,2557,1359,1198
C0116,29,555,000000,Belgaum,021000,21 TELUGU ,20360,10168,10192,0,0,0,20360,10168,10192
C0116,29,555,000000,Belgaum,021046, Telugu,20058,10010,10048,0,0,0,20058,10010,10048
C0116,29,555,000000,Belgaum,021999,21 Others,302,158,144,0,0,0,302,158,144
C0116,29,555,000000,Belgaum,022000,22 URDU,244717,123761,120956,0,0,0,244717,123761,120956
C0116,29,555,000000,Belgaum,022015, Urdu,244700,123751,120949,0,0,0,244700,123751,120949
C0116,29,555,000000,Belgaum,022999,22 Others,17,10,7,0,0,0,17,10,7
C0116,29,555,000000,Belgaum,030000,30 BHILI/BHILODI ,4,3,1,0,0,0,4,3,1
C0116,29,555,000000,Belgaum,030999,30 Others,4,3,1,0,0,0,4,3,1
C0116,29,555,000000,Belgaum,031000,31 BHOTIA ,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,031001, Bhotia,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,037000,37 COORGI/KODAGU ,33,14,19,0,0,0,33,14,19
C0116,29,555,000000,Belgaum,037001, Coorgi/Kodagu,4,3,1,0,0,0,4,3,1
C0116,29,555,000000,Belgaum,037003, Kodava,29,11,18,0,0,0,29,11,18
C0116,29,555,000000,Belgaum,038000,38 DEORI ,15,7,8,0,0,0,15,7,8
C0116,29,555,000000,Belgaum,038001, Deori,15,7,8,0,0,0,15,7,8
C0116,29,555,000000,Belgaum,040000,40 ENGLISH ,989,450,539,0,0,0,989,450,539
C0116,29,555,000000,Belgaum,040001, English,989,450,539,0,0,0,989,450,539
C0116,29,555,000000,Belgaum,043000,43 GARO ,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,043005, Garo,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,046000,46 HALAM ,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,046999,46 Others,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,064000,64 KOM,2,1,1,0,0,0,2,1,1
C0116,29,555,000000,Belgaum,064001, Kom,2,1,1,0,0,0,2,1,1
C0116,29,555,000000,Belgaum,068000,68 KORWA ,7,3,4,0,0,0,7,3,4
C0116,29,555,000000,Belgaum,068999,68 Others ,7,3,4,0,0,0,7,3,4
C0116,29,555,000000,Belgaum,071000,71 KUKI,7,3,4,0,0,0,7,3,4
C0116,29,555,000000,Belgaum,071008, Kuki,7,3,4,0,0,0,7,3,4
C0116,29,555,000000,Belgaum,073000,73 LADAKHI ,5,5,0,0,0,0,5,5,0
C0116,29,555,000000,Belgaum,073003, Ladakhi,5,5,0,0,0,0,5,5,0
C0116,29,555,000000,Belgaum,075000,75 LAHNDA ,66,30,36,0,0,0,66,30,36
C0116,29,555,000000,Belgaum,075999,75 Others ,66,30,36,0,0,0,66,30,36
C0116,29,555,000000,Belgaum,076000,76 LAKHER,11,6,5,0,0,0,11,6,5
C0116,29,555,000000,Belgaum,076002, Mara,11,6,5,0,0,0,11,6,5
C0116,29,555,000000,Belgaum,081000,81 LOTHA ,2,2,0,0,0,0,2,2,0
C0116,29,555,000000,Belgaum,081001, Lotha,2,2,0,0,0,0,2,2,0
C0116,29,555,000000,Belgaum,082000,82 LUSHAI/MIZO ,6,3,3,0,0,0,6,3,3
C0116,29,555,000000,Belgaum,082005, Lushai/Mizo,6,3,3,0,0,0,6,3,3
C0116,29,555,000000,Belgaum,084000,84 MAO,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,084001, Mao,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,089000,89 MOGH ,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,089004, Mogh,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,096000,96 PAITE,4,2,2,0,0,0,4,2,2
C0116,29,555,000000,Belgaum,096002, Paite,4,2,2,0,0,0,4,2,2
C0116,29,555,000000,Belgaum,114000,114 THADO ,2,0,2,0,0,0,2,0,2
C0116,29,555,000000,Belgaum,114015, Thado,2,0,2,0,0,0,2,0,2
C0116,29,555,000000,Belgaum,115000,115 TIBETAN ,10,2,8,0,0,0,10,2,8
C0116,29,555,000000,Belgaum,115008, Tibetan,10,2,8,0,0,0,10,2,8
C0116,29,555,000000,Belgaum,117000,117 TULU ,1984,1031,953,0,0,0,1984,1031,953
C0116,29,555,000000,Belgaum,117009, Tulu,1972,1023,949,0,0,0,1972,1023,949
C0116,29,555,000000,Belgaum,117999,117 Others ,12,8,4,0,0,0,12,8,4
C0116,29,555,000000,Belgaum,118000,118 VAIPHEI ,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,118002, Vaiphei,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,122000,122 ZEMI ,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,122003, Zemi,1,1,0,0,0,0,1,1,0
C0116,29,555,000000,Belgaum,124000,124 OTHERS,173,90,83,0,0,0,173,90,83
C0116,29,555,803021,Nipani  (CMC),002000,2 BENGALI ,79,47,32,0,0,0,79,47,32
C0116,29,555,803021,Nipani  (CMC),002007, Bengali,79,47,32,0,0,0,79,47,32
C0116,29,555,803021,Nipani  (CMC),005000,5 GUJARATI,977,484,493,0,0,0,977,484,493
C0116,29,555,803021,Nipani  (CMC),005018, Gujarati,909,450,459,0,0,0,909,450,459
C0116,29,555,803021,Nipani  (CMC),005999,5 Others,68,34,34,0,0,0,68,34,34
C0116,29,555,803021,Nipani  (CMC),006000,6 HINDI ,2188,1112,1076,0,0,0,2188,1112,1076
C0116,29,555,803021,Nipani  (CMC),006240, Hindi,1993,1003,990,0,0,0,1993,1003,990
C0116,29,555,803021,Nipani  (CMC),006353, Lamani/Lambadi,14,8,6,0,0,0,14,8,6
C0116,29,555,803021,Nipani  (CMC),006400, Marwari,118,69,49,0,0,0,118,69,49
C0116,29,555,803021,Nipani  (CMC),006489, Rajasthani,63,32,31,0,0,0,63,32,31
C0116,29,555,803021,Nipani  (CMC),007000,7 KANNADA,9121,4534,4587,0,0,0,9121,4534,4587
C0116,29,555,803021,Nipani  (CMC),007016, Kannada,9121,4534,4587,0,0,0,9121,4534,4587
C0116,29,555,803021,Nipani  (CMC),009000,9 KONKANI,78,43,35,0,0,0,78,43,35
C0116,29,555,803021,Nipani  (CMC),009011, Konkani,78,43,35,0,0,0,78,43,35
C0116,29,555,803021,Nipani  (CMC),011000,11 MALAYALAM,17,8,9,0,0,0,17,8,9
C0116,29,555,803021,Nipani  (CMC),011016, Malayalam,17,8,9,0,0,0,17,8,9
C0116,29,555,803021,Nipani  (CMC),013000,13 MARATHI ,37981,18959,19022,0,0,0,37981,18959,19022
C0116,29,555,803021,Nipani  (CMC),013071, Marathi,37981,18959,19022,0,0,0,37981,18959,19022
C0116,29,555,803021,Nipani  (CMC),014000,14 NEPALI ,27,14,13,0,0,0,27,14,13
C0116,29,555,803021,Nipani  (CMC),014011, Nepali,27,14,13,0,0,0,27,14,13
C0116,29,555,803021,Nipani  (CMC),015000,15 ODIA ,1,1,0,0,0,0,1,1,0
C0116,29,555,803021,Nipani  (CMC),015043, Odia,1,1,0,0,0,0,1,1,0
C0116,29,555,803021,Nipani  (CMC),017000,17 SANSKRIT ,20,9,11,0,0,0,20,9,11
C0116,29,555,803021,Nipani  (CMC),017002, Sanskrit,20,9,11,0,0,0,20,9,11
C0116,29,555,803021,Nipani  (CMC),020000,20 TAMIL ,169,81,88,0,0,0,169,81,88
C0116,29,555,803021,Nipani  (CMC),020009, Kaikadi,5,0,5,0,0,0,5,0,5
C0116,29,555,803021,Nipani  (CMC),020015, Korava,125,58,67,0,0,0,125,58,67
C0116,29,555,803021,Nipani  (CMC),020027, Tamil,39,23,16,0,0,0,39,23,16
C0116,29,555,803021,Nipani  (CMC),021000,21 TELUGU ,1003,499,504,0,0,0,1003,499,504
C0116,29,555,803021,Nipani  (CMC),021046, Telugu,901,448,453,0,0,0,901,448,453
C0116,29,555,803021,Nipani  (CMC),021999,21 Others,102,51,51,0,0,0,102,51,51
C0116,29,555,803021,Nipani  (CMC),022000,22 URDU,11175,5531,5644,0,0,0,11175,5531,5644
C0116,29,555,803021,Nipani  (CMC),022015, Urdu,11172,5529,5643,0,0,0,11172,5529,5643
C0116,29,555,803021,Nipani  (CMC),022999,22 Others,3,2,1,0,0,0,3,2,1
C0116,29,555,803021,Nipani  (CMC),040000,40 ENGLISH ,8,3,5,0,0,0,8,3,5
C0116,29,555,803021,Nipani  (CMC),040001, English,8,3,5,0,0,0,8,3,5
C0116,29,555,803021,Nipani  (CMC),068000,68 KORWA ,5,2,3,0,0,0,5,2,3
C0116,29,555,803021,Nipani  (CMC),068999,68 Others ,5,2,3,0,0,0,5,2,3
C0116,29,555,803021,Nipani  (CMC),117000,117 TULU ,14,6,8,0,0,0,14,6,8
C0116,29,555,803021,Nipani  (CMC),117009, Tulu,14,6,8,0,0,0,14,6,8
C0116,29,555,803021,Nipani  (CMC),124000,124 OTHERS,2,1,1,0,0,0,2,1,1
C0116,29,555,803022,Sadalgi (TP),005000,5 GUJARATI,14,7,7,0,0,0,14,7,7
C0116,29,555,803022,Sadalgi (TP),005018, Gujarati,14,7,7,0,0,0,14,7,7
C0116,29,555,803022,Sadalgi (TP),006000,6 HINDI ,127,61,66,0,0,0,127,61,66
C0116,29,555,803022,Sadalgi (TP),006240, Hindi,99,48,51,0,0,0,99,48,51
C0116,29,555,803022,Sadalgi (TP),006353, Lamani/Lambadi,2,0,2,0,0,0,2,0,2
C0116,29,555,803022,Sadalgi (TP),006400, Marwari,5,4,1,0,0,0,5,4,1
C0116,29,555,803022,Sadalgi (TP),006489, Rajasthani,21,9,12,0,0,0,21,9,12
C0116,29,555,803022,Sadalgi (TP),007000,7 KANNADA,18007,9184,8823,0,0,0,18007,9184,8823
C0116,29,555,803022,Sadalgi (TP),007016, Kannada,18007,9184,8823,0,0,0,18007,9184,8823
C0116,29,555,803022,Sadalgi (TP),013000,13 MARATHI ,3432,1626,1806,0,0,0,3432,1626,1806
C0116,29,555,803022,Sadalgi (TP),013071, Marathi,3432,1626,1806,0,0,0,3432,1626,1806
C0116,29,555,803022,Sadalgi (TP),015000,15 ODIA ,1,1,0,0,0,0,1,1,0
C0116,29,555,803022,Sadalgi (TP),015043, Odia,1,1,0,0,0,0,1,1,0
C0116,29,555,803022,Sadalgi (TP),016000,16 PUNJABI ,4,3,1,0,0,0,4,3,1
C0116,29,555,803022,Sadalgi (TP),016038, Punjabi,4,3,1,0,0,0,4,3,1
C0116,29,555,803022,Sadalgi (TP),020000,20 TAMIL ,35,15,20,0,0,0,35,15,20
C0116,29,555,803022,Sadalgi (TP),020015, Korava,11,6,5,0,0,0,11,6,5
C0116,29,555,803022,Sadalgi (TP),020027, Tamil,24,9,15,0,0,0,24,9,15
C0116,29,555,803022,Sadalgi (TP),021000,21 TELUGU ,169,93,76,0,0,0,169,93,76
C0116,29,555,803022,Sadalgi (TP),021046, Telugu,169,93,76,0,0,0,169,93,76
C0116,29,555,803022,Sadalgi (TP),022000,22 URDU,1999,977,1022,0,0,0,1999,977,1022
C0116,29,555,803022,Sadalgi (TP),022015, Urdu,1999,977,1022,0,0,0,1999,977,1022
C0116,29,555,803022,Sadalgi (TP),117000,117 TULU ,2,1,1,0,0,0,2,1,1
C0116,29,555,803022,Sadalgi (TP),117009, Tulu,2,1,1,0,0,0,2,1,1
C0116,29,555,803023,Chikodi (TMC),002000,2 BENGALI ,9,6,3,0,0,0,9,6,3
C0116,29,555,803023,Chikodi (TMC),002007, Bengali,9,6,3,0,0,0,9,6,3
C0116,29,555,803023,Chikodi (TMC),005000,5 GUJARATI,36,19,17,0,0,0,36,19,17
C0116,29,555,803023,Chikodi (TMC),005018, Gujarati,21,10,11,0,0,0,21,10,11
C0116,29,555,803023,Chikodi (TMC),005999,5 Others,15,9,6,0,0,0,15,9,6
C0116,29,555,803023,Chikodi (TMC),006000,6 HINDI ,518,304,214,0,0,0,518,304,214
C0116,29,555,803023,Chikodi (TMC),006102, Bhojpuri,1,1,0,0,0,0,1,1,0
C0116,29,555,803023,Chikodi (TMC),006240, Hindi,236,143,93,0,0,0,236,143,93
C0116,29,555,803023,Chikodi (TMC),006353, Lamani/Lambadi,13,7,6,0,0,0,13,7,6
C0116,29,555,803023,Chikodi (TMC),006400, Marwari,150,80,70,0,0,0,150,80,70
C0116,29,555,803023,Chikodi (TMC),006489, Rajasthani,49,36,13,0,0,0,49,36,13
C0116,29,555,803023,Chikodi (TMC),006999,6 Others,69,37,32,0,0,0,69,37,32
C0116,29,555,803023,Chikodi (TMC),007000,7 KANNADA,21361,10751,10610,0,0,0,21361,10751,10610
C0116,29,555,803023,Chikodi (TMC),007016, Kannada,21356,10746,10610,0,0,0,21356,10746,10610
C0116,29,555,803023,Chikodi (TMC),007999,7 Others,5,5,0,0,0,0,5,5,0
C0116,29,555,803023,Chikodi (TMC),009000,9 KONKANI,137,68,69,0,0,0,137,68,69
C0116,29,555,803023,Chikodi (TMC),009011, Konkani,135,66,69,0,0,0,135,66,69
C0116,29,555,803023,Chikodi (TMC),009013, Kudubi/Kudumbi,2,2,0,0,0,0,2,2,0
